extension,x,y,type,mag_v,err_v,snr_v,sharp_v,round_v,crowd_v,flag_v,mag_i,err_i,snr_i,sharp_i,round_i,crowd_i,flag_i
1,2363.93,1102.7,1,25.329,0.03,36.4,0.017,0.042,0.059,0,23.328,0.02,54.8,0.033,0.066,0.055,0
1,2360.85,1769.28,1,25.105,0.032,34.3,-0.091,0.176,0.015,0,23.412,0.023,46.3,-0.096,0.068,0.018,0
1,1085.04,1786.49,1,25.373,0.03,35.8,-0.023,0.103,0.005,0,23.279,0.019,56.1,-0.024,0.063,0.006,0
1,2275.25,1757.14,1,25.305,0.036,30.2,0.013,0.238,0.029,0,23.339,0.024,46.2,-0.023,0.042,0.041,0
1,2105.38,1995.06,1,25.115,0.053,20.7,-0.122,0.025,0.102,0,23.419,0.037,29.2,-0.075,0.273,0.116,0
1,2182.05,1982.43,1,25.866,0.059,18.4,0.25,2.734,0.254,0,23.277,0.026,41.3,0.031,0.814,0.141,2
1,913.08,1554.85,1,25.402,0.03,35.9,-0.041,0.068,0.007,0,23.289,0.019,57.3,-0.022,0.089,0.005,0
1,3844.56,2016.69,1,26.662,0.103,10.6,-0.032,0.272,0.572,0,23.213,0.027,40.4,0.135,0.153,0.107,0
1,1310.26,1445.9,1,25.331,0.029,37.1,-0.03,0.007,0.034,0,23.326,0.02,55.0,0.013,0.014,0.039,0
1,1649.11,892.22,1,26.005,0.044,24.7,-0.133,0.432,0.283,0,23.245,0.019,55.7,-0.041,0.251,0.177,0
1,2297.89,1508.35,1,25.474,0.035,30.6,-0.067,0.166,0.063,0,23.329,0.021,52.0,-0.02,-0.032,0.068,0
1,2068.26,1866.52,1,25.047,0.031,34.7,-0.032,0.526,0.043,0,23.448,0.025,43.9,-0.065,0.269,0.108,0
1,2511.79,1942.65,1,25.295,0.037,29.6,-0.01,0.873,0.006,0,23.389,0.024,46.1,-0.048,0.192,0.007,0
1,1843.01,1444.45,1,25.517,0.034,31.8,-0.004,0.381,0.014,0,23.323,0.02,53.5,-0.002,0.023,0.015,0
1,1952.79,996.27,1,25.255,0.028,38.6,-0.002,0.129,0.019,0,23.4,0.02,53.5,0.001,0.042,0.013,0
1,3373.42,1733.74,1,25.253,0.029,38.0,-0.046,0.152,0.004,0,23.363,0.02,54.1,0.0,0.041,0.004,0
1,2463.8,1980.2,1,24.823,0.031,35.0,-0.172,0.097,0.111,0,23.573,0.042,26.0,-0.209,0.095,0.226,0
1,2545.02,2036.45,1,24.956,0.043,25.5,-0.268,0.162,0.122,0,23.478,0.036,30.2,-0.116,0.208,0.152,0
1,2409.2,1911.07,1,25.268,0.04,27.5,-0.199,0.303,0.224,0,23.426,0.025,42.8,-0.141,0.237,0.135,0
1,2412.26,1948.62,1,24.481,0.028,39.2,-0.127,0.279,0.018,0,23.841,0.036,30.3,-0.098,0.279,0.054,0
1,974.24,1884.33,1,25.236,0.03,35.9,-0.036,0.182,0.013,0,23.358,0.022,49.8,-0.006,0.041,0.022,2
1,2457.7,1868.16,1,24.938,0.03,35.9,-0.074,0.117,0.123,0,23.51,0.025,42.6,-0.111,0.118,0.194,0
1,2260.51,1291.57,1,25.477,0.033,33.1,-0.006,0.044,0.006,0,23.355,0.02,53.9,-0.035,-0.002,0.006,0
1,2421.9,1921.17,1,25.112,0.036,30.1,-0.013,0.247,0.098,0,23.482,0.027,40.8,-0.035,0.089,0.09,0
1,2488.69,1590.59,1,24.987,0.027,39.8,-0.109,0.171,0.016,0,23.539,0.024,44.4,-0.064,0.22,0.024,0
1,3029.49,1113.83,1,25.618,0.034,32.1,-0.026,0.176,0.004,2,23.328,0.019,56.2,-0.044,0.088,0.008,0
1,2435.58,1877.96,1,25.111,0.033,33.0,-0.014,0.342,0.033,0,23.467,0.026,42.0,-0.011,0.586,0.062,0
1,2491.48,2031.1,1,25.485,0.077,14.0,-0.257,0.085,0.136,2,23.416,0.042,25.7,-0.18,0.072,0.089,2
1,1599.61,1226.59,1,25.639,0.034,31.5,-0.058,0.087,0.014,0,23.312,0.02,55.1,0.009,0.032,0.058,0
1,2302.79,1605.58,1,25.225,0.031,34.9,-0.095,0.09,0.033,0,23.433,0.023,47.8,-0.017,0.113,0.055,0
1,2011.99,2045.01,1,25.365,0.061,17.8,-0.272,0.191,0.101,1,23.445,0.037,29.5,-0.053,0.269,0.095,1
1,2482.33,1986.13,1,25.811,0.054,20.1,0.086,0.736,0.018,1,23.355,0.024,44.4,0.012,-0.097,0.017,3
1,2090.89,1773.04,1,24.209,0.023,47.3,-0.038,0.134,0.04,0,24.263,0.042,25.6,-0.105,0.201,0.115,0
1,2534.12,2038.17,1,25.406,0.06,18.2,-0.191,0.395,0.214,0,23.424,0.036,30.3,-0.114,0.197,0.196,0
1,1798.44,1597.44,1,25.036,0.028,39.4,-0.033,0.086,0.014,0,23.499,0.023,47.3,-0.018,0.148,0.024,0
1,3153.38,1725.43,1,25.179,0.029,38.1,0.024,0.142,0.052,0,23.434,0.021,51.2,-0.025,0.06,0.046,0
1,2182.45,1904.86,1,24.994,0.033,32.5,0.008,0.248,0.127,0,23.517,0.028,39.2,0.027,0.2,0.148,0
1,2373.6,1840.17,1,25.625,0.045,24.2,-0.19,0.495,0.211,0,23.36,0.024,45.5,-0.091,0.224,0.107,0
1,1910.67,1968.43,1,24.223,0.023,47.0,-0.093,0.02,0.029,0,24.288,0.045,24.0,-0.103,0.046,0.103,0
1,1796.88,1772.08,1,25.535,0.038,28.9,-0.038,0.544,0.097,0,23.368,0.022,50.0,-0.037,0.129,0.061,0
1,2512.9,1632.17,1,25.174,0.032,34.0,0.009,0.255,0.007,0,23.485,0.023,46.7,-0.008,0.197,0.006,0
1,1981.01,2002.74,1,25.294,0.053,20.5,-0.156,0.07,0.013,0,23.437,0.035,30.6,-0.034,0.064,0.131,0
1,2654.32,1375.28,1,25.612,0.05,21.7,-0.081,0.106,0.087,0,23.378,0.03,36.6,-0.09,0.241,0.092,2
1,3156.02,1770.27,1,25.62,0.039,28.0,-0.004,0.256,0.116,2,23.342,0.022,49.1,-0.035,0.02,0.066,2
1,3601.19,1875.77,1,25.331,0.031,35.4,-0.077,0.203,0.004,0,23.395,0.022,50.0,-0.039,0.016,0.002,2
1,2085.47,963.33,1,25.319,0.029,37.5,-0.004,0.14,0.008,0,23.45,0.021,52.4,0.024,0.079,0.004,0
1,2903.95,1994.29,1,24.129,0.03,36.4,0.198,0.164,0.046,0,24.466,0.063,17.2,-0.011,0.455,0.136,0
1,1286.54,1806.33,1,25.229,0.03,35.6,-0.04,0.061,0.184,0,23.454,0.023,47.4,-0.014,-0.022,0.21,0
1,3182.11,938.99,1,26.788,0.114,9.5,0.106,0.177,0.0,2,26.583,0.205,5.3,-0.458,-0.121,0.148,0
1,2944.36,1921.14,1,25.738,0.04,26.9,0.032,0.107,0.041,0,23.336,0.021,52.2,0.02,0.028,0.029,0
1,1943.04,2041.01,1,25.024,0.049,22.1,0.014,0.248,0.21,0,23.538,0.039,28.0,-0.003,0.247,0.16,0
1,1291.28,1526.33,1,25.458,0.034,31.7,0.022,0.333,0.174,0,23.463,0.023,48.0,0.029,0.187,0.166,0
1,2108.26,1997.01,1,24.911,0.048,22.8,-0.115,0.442,0.097,0,23.515,0.039,27.5,-0.137,0.269,0.141,0
1,2012.55,1972.01,1,25.213,0.039,27.9,-0.028,0.713,0.205,0,23.541,0.029,37.3,0.015,0.577,0.29,0
1,2259.81,1643.44,1,25.292,0.034,31.8,-0.032,0.079,0.149,0,23.477,0.024,45.2,-0.067,0.13,0.131,0
1,3015.8,1969.68,1,27.386,0.15,7.2,0.125,0.984,0.093,0,25.01,0.071,15.3,0.048,0.222,0.169,2
1,2445.17,1973.08,1,25.469,0.045,24.2,-0.05,0.57,0.104,0,23.431,0.027,39.9,-0.075,0.419,0.116,0
1,2555.8,2020.45,1,25.366,0.055,19.7,-0.121,0.344,0.019,0,23.461,0.034,31.6,-0.131,0.222,0.025,0
1,1803.57,1989.14,1,25.385,0.052,21.0,-0.181,0.426,0.063,0,23.412,0.033,33.2,-0.072,0.115,0.03,0
1,2843.32,1820.68,1,23.99,0.026,42.3,-0.043,0.078,0.005,0,25.526,0.098,11.1,-0.178,0.447,0.077,0
1,2296.6,826.78,1,25.465,0.031,35.3,0.02,0.18,0.007,0,23.446,0.02,53.6,0.003,0.032,0.009,0
1,2160.92,2019.09,1,24.967,0.051,21.4,-0.157,0.452,0.075,0,23.617,0.043,25.5,-0.089,0.366,0.091,0
1,3522.55,1431.06,1,25.053,0.026,41.8,-0.004,0.073,0.002,0,23.56,0.022,48.8,-0.011,0.109,0.004,0
1,2745.39,2007.2,1,25.369,0.05,21.7,-0.012,0.206,0.152,0,23.431,0.033,32.9,0.029,0.183,0.103,0
1,2631.48,1558.43,1,25.501,0.036,30.3,-0.151,0.106,0.135,0,23.397,0.023,47.2,-0.084,0.077,0.133,2
1,1372.59,1300.63,1,25.323,0.03,36.3,0.018,0.212,0.028,0,23.473,0.021,50.8,0.01,0.11,0.027,0
1,1462.01,2026.02,1,27.404,0.202,5.4,0.101,0.53,0.035,0,23.435,0.033,32.9,0.213,0.225,0.007,0
1,2212.22,2046.0,1,25.111,0.054,20.2,-0.2,0.066,0.013,1,23.507,0.04,26.9,-0.102,0.162,0.0,1
1,2321.37,1982.68,1,25.275,0.039,27.7,-0.18,0.112,0.018,0,23.525,0.027,39.5,-0.235,0.114,0.024,0
1,2577.46,1948.95,1,25.331,0.035,30.8,-0.06,0.1,0.033,0,23.466,0.024,44.9,-0.084,0.137,0.038,0
1,3072.27,1544.37,1,25.76,0.038,28.3,-0.033,0.253,0.075,0,23.36,0.021,52.7,-0.032,0.073,0.068,0
1,268.11,1824.02,1,25.85,0.04,27.0,-0.018,0.063,0.033,0,23.308,0.021,52.0,0.003,0.175,0.019,0
1,1957.61,344.64,1,25.395,0.029,37.3,0.001,0.103,0.082,0,23.513,0.021,51.6,0.0,0.061,0.109,0
1,1930.15,1894.02,1,25.232,0.038,28.4,-0.093,0.061,0.177,2,23.514,0.03,36.6,-0.099,0.172,0.327,2
1,1165.37,1694.83,1,25.128,0.027,39.5,-0.072,0.105,0.008,0,23.523,0.023,46.5,-0.006,-0.024,0.014,0
1,2010.65,2041.72,1,24.859,0.044,24.6,-0.103,0.422,0.072,0,23.683,0.043,25.4,-0.041,0.22,0.136,0
1,2432.16,1829.31,1,25.207,0.034,31.5,-0.015,0.5,0.103,0,23.554,0.03,36.7,0.044,0.438,0.126,0
1,2542.44,2033.92,1,24.93,0.046,23.4,-0.159,0.214,0.312,0,23.644,0.054,20.1,-0.115,0.164,0.405,0
1,2386.39,1956.44,1,25.445,0.063,17.3,0.047,0.687,0.01,0,23.519,0.031,35.6,-0.065,0.378,0.01,2
1,2596.14,1988.14,1,26.531,0.104,10.5,-0.375,0.608,0.189,3,24.553,0.061,17.7,-0.011,0.316,1.485,3
1,2976.61,2037.69,1,24.677,0.037,29.4,0.019,0.239,0.047,0,23.741,0.041,26.2,0.076,0.205,0.074,0
1,2042.55,1922.09,1,25.075,0.037,29.2,0.061,0.122,0.038,2,23.567,0.029,37.4,0.017,0.139,0.039,0
1,2533.64,2026.01,1,25.016,0.047,23.1,-0.231,0.048,0.037,0,23.595,0.04,27.4,-0.17,0.137,0.051,0
1,1976.82,1941.95,1,25.465,0.041,26.2,-0.102,0.185,0.118,0,23.471,0.026,41.8,-0.016,-0.05,0.144,0
1,2379.39,1715.22,1,25.518,0.039,28.0,-0.102,0.104,0.082,0,23.467,0.024,45.4,-0.054,0.056,0.082,0
1,2756.07,659.24,1,25.17,0.026,41.1,-0.029,0.077,0.003,0,23.579,0.024,45.5,-0.049,0.027,0.002,2
1,3704.85,1667.64,1,25.093,0.027,40.5,0.015,0.079,0.006,0,23.557,0.022,48.6,-0.004,0.005,0.006,0
1,2199.22,1735.02,1,25.164,0.034,32.4,-0.069,0.249,0.064,0,23.571,0.026,41.2,-0.054,0.176,0.094,0
1,2260.79,982.32,1,25.094,0.027,40.4,0.002,0.087,0.019,0,23.631,0.024,46.1,0.038,0.004,0.018,0
1,2306.73,1926.43,1,25.73,0.052,21.0,0.175,1.398,0.016,0,23.468,0.026,41.2,0.061,0.064,0.024,0
1,1615.61,593.82,1,25.873,0.037,29.0,0.025,0.066,0.002,0,23.429,0.02,54.7,-0.017,0.043,0.001,0
1,1667.53,1756.07,1,25.5,0.04,27.4,-0.056,-0.019,0.097,2,23.453,0.024,44.5,-0.023,0.092,0.079,2
1,1999.41,1338.66,1,26.065,0.048,22.7,0.066,0.397,0.076,0,23.393,0.021,51.3,0.023,0.182,0.042,0
1,1947.94,2027.63,1,24.487,0.048,22.5,-0.077,0.082,0.398,0,24.014,0.076,14.3,-0.1,0.018,0.392,2
1,1706.42,888.19,1,25.269,0.029,37.5,-0.038,0.125,0.063,0,23.556,0.022,48.9,-0.041,0.0,0.056,0
1,2200.17,1949.84,1,24.614,0.03,36.7,-0.126,0.532,0.019,0,23.888,0.035,30.8,-0.202,0.166,0.038,0
1,1750.16,1939.15,1,25.156,0.032,33.9,-0.077,0.252,0.069,0,23.569,0.025,43.5,-0.168,0.2,0.085,0
1,2265.01,1989.7,1,24.275,0.04,27.1,0.139,0.11,0.01,0,25.558,0.197,5.5,-0.795,0.599,0.166,0
1,1170.31,1460.36,1,24.483,0.022,49.8,-0.012,-0.014,0.023,0,23.998,0.03,35.7,0.048,0.176,0.035,0
1,2541.63,1986.19,1,24.907,0.031,34.6,-0.057,0.413,0.113,1,23.683,0.03,36.6,-0.046,0.452,0.142,1
1,1686.26,1848.63,1,25.781,0.043,25.1,0.025,0.399,0.03,0,23.423,0.022,48.4,0.007,0.174,0.034,0
1,2411.91,1923.14,1,25.249,0.04,27.3,-0.112,0.169,0.041,0,23.581,0.028,38.6,-0.062,0.066,0.044,0
1,2142.99,1877.01,1,25.048,0.035,31.5,-0.234,0.337,0.036,0,23.643,0.028,38.8,-0.259,0.314,0.031,0
1,2629.52,1364.2,1,25.69,0.038,28.3,-0.048,0.072,0.148,0,23.557,0.035,31.4,0.019,-0.014,0.212,0
1,2334.13,2012.34,1,25.205,0.058,18.8,-0.21,0.684,0.006,0,23.601,0.043,25.2,-0.162,-0.057,0.004,0
1,2203.3,1902.94,1,25.123,0.037,29.2,-0.001,0.965,0.164,0,23.609,0.03,35.9,0.062,0.601,0.203,0
1,2163.32,1464.35,1,25.612,0.055,19.8,-0.071,0.281,0.081,0,23.607,0.024,44.8,-0.081,0.163,0.044,0
1,1415.83,1734.18,1,25.452,0.034,32.0,-0.057,0.069,0.068,0,23.422,0.025,42.8,-0.038,0.062,0.063,2
1,2321.64,1867.95,1,25.51,0.042,26.0,-0.065,0.2,0.046,0,23.508,0.026,41.2,-0.025,0.161,0.067,0
1,1859.15,2003.17,1,24.256,0.033,32.5,-0.272,0.048,0.021,0,24.552,0.074,14.8,-0.229,0.183,0.037,0
1,1754.36,792.8,1,25.164,0.027,40.5,-0.065,0.267,0.021,0,23.634,0.023,47.5,-0.035,0.114,0.03,0
1,2309.7,1584.55,1,25.293,0.034,31.8,-0.033,0.208,0.274,0,23.554,0.026,42.2,-0.009,0.119,0.299,0
1,2120.89,2019.72,1,24.216,0.042,25.7,-0.049,0.194,0.656,0,24.336,0.08,13.6,0.144,-0.12,0.685,0
1,2510.22,1972.62,1,25.157,0.035,31.0,-0.09,0.353,0.219,0,23.606,0.029,37.8,-0.023,0.188,0.296,0
1,2294.57,1985.6,1,25.358,0.044,24.8,0.003,0.451,0.157,1,23.532,0.029,37.1,0.049,0.404,0.107,1
1,2464.32,1754.35,1,25.234,0.047,23.2,-0.138,0.26,0.141,0,23.692,0.027,39.6,-0.126,0.269,0.169,0
1,2258.27,2017.01,1,25.125,0.057,19.2,-0.116,0.204,0.014,0,23.631,0.044,24.7,-0.137,0.25,0.019,0
1,2920.25,1812.14,1,25.29,0.032,33.7,0.01,0.202,0.104,0,23.559,0.024,44.6,0.03,0.166,0.119,0
1,2287.52,1721.6,1,25.64,0.042,25.7,0.046,0.252,0.016,0,23.482,0.024,44.4,0.036,0.17,0.016,0
1,2579.16,1958.02,1,24.342,0.024,44.5,-0.061,0.338,0.06,0,24.307,0.043,25.1,-0.055,0.892,0.091,0
1,3183.83,1089.59,1,25.226,0.028,38.3,-0.05,0.256,0.031,0,23.6,0.022,48.4,-0.05,0.162,0.055,0
1,1902.62,1930.57,1,25.562,0.041,26.7,-0.303,0.113,0.056,0,23.483,0.025,43.3,-0.147,0.103,0.049,0
1,2458.1,1635.34,1,24.478,0.024,44.6,0.015,0.259,0.103,0,24.087,0.035,30.6,0.007,0.276,0.203,0
1,2347.93,1831.87,1,24.904,0.031,35.3,-0.057,0.584,0.019,0,23.743,0.03,36.7,-0.056,0.83,0.038,0
1,1693.14,1500.26,1,25.244,0.031,35.5,-0.09,0.12,0.013,0,23.587,0.024,45.7,-0.078,0.049,0.017,0
1,2521.42,1839.92,1,25.292,0.036,30.4,0.068,1.223,0.147,0,23.616,0.027,40.1,0.104,0.941,0.179,0
1,2043.12,1439.13,1,25.221,0.031,35.0,-0.075,0.047,0.076,0,23.596,0.025,44.2,-0.034,0.151,0.085,0
1,2851.91,1626.85,1,24.453,0.022,48.6,-0.008,0.064,0.022,0,24.095,0.032,33.5,-0.024,0.103,0.046,0
1,2578.84,1804.01,1,25.291,0.034,32.2,-0.074,0.211,0.054,0,23.528,0.026,41.7,-0.06,0.211,0.07,2
1,2079.64,1929.82,1,25.566,0.049,22.4,0.135,1.301,0.267,0,23.637,0.031,35.0,0.049,0.404,0.313,0
1,1658.55,1589.21,1,25.405,0.034,31.7,-0.027,0.469,0.061,0,23.513,0.024,45.5,-0.029,0.194,0.069,0
1,2119.59,1953.0,1,25.468,0.046,23.6,-0.143,0.487,0.034,0,23.56,0.029,38.1,-0.152,0.281,0.046,0
1,2247.45,1898.35,1,24.734,0.03,36.4,-0.025,0.489,0.004,0,23.866,0.035,31.2,-0.051,0.401,0.009,0
1,1676.25,1150.04,1,25.51,0.035,31.4,-0.006,0.102,0.174,0,23.524,0.023,47.8,-0.006,0.037,0.131,0
1,2569.54,1692.6,1,27.903,0.214,5.1,0.244,2.108,0.227,0,23.581,0.024,44.4,-0.051,0.098,0.051,0
1,1983.54,1849.58,1,25.192,0.033,32.9,-0.199,0.561,0.009,0,23.614,0.026,41.0,-0.147,0.395,0.01,0
1,2413.55,1667.67,1,25.67,0.045,24.0,0.031,0.287,0.061,2,23.509,0.025,43.0,0.018,0.128,0.044,0
1,3180.94,1086.04,1,25.2,0.029,37.1,-0.028,0.156,0.031,2,23.632,0.024,45.8,-0.046,0.077,0.055,0
1,3563.85,1405.96,1,25.059,0.026,41.6,-0.02,0.029,0.032,0,23.664,0.024,46.0,-0.045,0.021,0.044,0
1,2270.26,1571.23,1,25.283,0.036,30.0,-0.036,0.171,0.064,2,23.593,0.027,40.6,-0.016,0.002,0.059,2
1,2540.06,1297.01,1,25.579,0.038,28.8,-0.052,0.297,0.041,2,23.536,0.023,48.1,-0.039,0.064,0.031,0
1,2370.98,1885.01,1,24.606,0.032,33.9,0.031,0.535,0.119,2,23.968,0.04,27.0,-0.007,0.734,0.175,2
1,1576.12,1239.74,1,25.678,0.035,31.0,-0.241,0.185,0.094,0,23.482,0.021,51.0,-0.151,0.063,0.069,0
1,2445.3,1844.17,1,25.754,0.048,22.4,0.074,0.523,0.007,0,23.508,0.025,42.7,0.026,0.433,0.012,0
1,2358.62,1972.21,1,25.163,0.039,27.8,-0.097,-0.0,0.082,0,23.655,0.032,34.3,-0.052,0.146,0.095,0
1,2138.84,1842.0,1,25.179,0.036,29.8,-0.042,0.35,0.026,0,23.652,0.028,38.5,-0.125,0.237,0.057,0
1,2235.66,1986.51,1,25.171,0.039,27.9,-0.028,0.14,0.014,1,23.648,0.031,34.6,0.053,0.394,0.032,1
1,2160.91,1761.2,1,25.316,0.037,29.4,-0.215,0.282,0.013,0,23.607,0.026,41.2,-0.203,0.139,0.052,0
1,1991.5,1932.0,1,25.19,0.037,29.2,-0.133,0.126,0.187,0,23.654,0.03,35.7,-0.061,0.232,0.251,0
1,2373.69,1925.38,1,24.892,0.032,33.5,-0.133,0.196,0.066,0,23.788,0.033,32.7,-0.056,0.565,0.12,0
1,2103.38,1979.78,1,25.695,0.052,20.8,-0.065,1.095,0.09,0,23.54,0.028,39.4,-0.103,0.452,0.07,0
1,2130.3,2021.95,1,24.336,0.042,25.7,0.002,0.371,0.349,0,25.547,0.214,5.1,-0.772,1.027,0.745,0
1,2318.37,183.32,1,25.312,0.028,38.9,-0.034,0.154,0.001,0,23.662,0.023,48.2,-0.007,0.093,0.001,0
1,2613.71,2007.87,1,24.856,0.042,26.0,0.027,0.526,0.146,0,23.788,0.042,25.8,-0.071,0.124,0.226,0
1,2647.32,2039.55,1,24.338,0.036,30.6,0.161,0.179,0.014,0,25.783,0.195,5.6,-0.381,0.21,0.073,0
1,2470.6,2033.08,1,24.968,0.052,20.8,-0.243,0.177,0.484,0,23.705,0.048,22.8,-0.164,0.195,0.448,0
1,2449.59,1958.68,1,24.333,0.027,40.1,0.068,0.079,0.008,0,24.653,0.065,16.8,0.308,0.399,0.035,0
1,2576.7,1845.48,1,25.316,0.034,31.7,-0.13,0.051,0.016,0,23.591,0.025,43.7,-0.112,0.034,0.014,0
1,2092.74,1886.12,1,25.04,0.035,31.2,0.06,0.124,0.097,0,23.7,0.031,35.5,0.016,0.121,0.168,0
1,2128.0,1712.59,1,26.001,0.054,20.0,-0.084,0.788,0.222,0,23.494,0.025,43.6,-0.076,0.201,0.19,0
1,2008.3,1732.65,1,25.73,0.044,25.0,-0.028,0.454,0.041,0,23.495,0.024,45.4,-0.017,0.139,0.038,0
1,2460.92,1806.02,1,25.447,0.039,27.8,-0.151,0.109,0.024,0,23.587,0.025,42.8,-0.162,0.086,0.024,0
1,2231.97,664.61,1,25.595,0.033,33.3,-0.061,0.103,0.038,0,23.502,0.024,46.1,-0.056,0.036,0.069,2
1,2499.8,2042.01,1,24.793,0.045,23.9,-0.148,0.264,0.051,0,23.836,0.047,22.9,-0.166,0.212,0.051,0
1,1680.05,1275.53,1,25.499,0.033,32.6,-0.042,0.216,0.052,0,23.551,0.023,47.5,-0.012,0.093,0.063,0
1,2258.07,1980.51,1,25.625,0.051,21.1,-0.031,0.462,0.018,0,23.56,0.029,37.2,0.014,0.551,0.018,0
1,2563.42,1949.82,1,25.222,0.034,32.0,-0.17,0.171,0.112,0,23.628,0.027,40.7,-0.158,0.303,0.094,0
1,3044.29,1571.79,1,25.528,0.033,32.4,-0.073,0.037,0.007,0,23.525,0.022,48.9,-0.05,-0.021,0.007,0
1,2501.77,1644.12,1,25.664,0.041,26.4,-0.031,0.674,0.076,0,23.509,0.023,46.4,-0.039,0.198,0.061,0
1,2414.76,1959.02,1,24.546,0.033,32.8,-0.084,0.015,0.208,2,24.105,0.048,22.6,-0.02,0.174,0.366,2
1,2511.73,1987.48,1,25.224,0.038,28.5,-0.188,1.086,0.05,3,23.677,0.03,35.9,-0.097,0.377,0.102,3
1,1768.96,1979.02,1,24.223,0.024,45.9,-0.191,-0.016,0.181,0,24.742,0.059,18.4,-0.299,0.155,0.189,0
1,2048.65,1863.48,1,25.714,0.047,23.3,-0.181,0.489,0.043,0,23.545,0.026,41.9,-0.158,0.323,0.055,0
1,2430.64,2035.78,1,24.863,0.048,22.8,-0.19,0.259,0.179,0,23.823,0.05,21.9,-0.179,0.214,0.241,0
1,2413.13,2017.27,1,25.846,0.088,12.4,0.037,0.574,0.258,0,23.557,0.042,26.0,-0.008,0.511,0.166,0
1,2991.24,1952.01,1,24.5,0.023,46.5,-0.062,0.157,0.01,0,24.098,0.034,32.1,-0.056,0.069,0.02,0
1,2350.78,1935.58,1,25.257,0.057,19.1,-0.228,0.333,0.06,0,23.723,0.031,34.9,-0.109,0.322,0.089,0
1,2525.56,1356.84,1,25.716,0.037,29.0,-0.137,0.181,0.02,0,23.521,0.022,48.7,-0.078,-0.021,0.022,0
1,2571.57,2016.4,1,24.628,0.04,27.0,-0.013,0.102,0.073,0,24.002,0.051,21.1,-0.218,0.168,0.129,0
1,3103.16,676.81,1,25.214,0.027,40.0,-0.023,0.168,0.009,0,23.692,0.023,47.0,-0.011,-0.008,0.017,0
1,1546.07,1299.54,1,25.336,0.03,36.0,-0.157,0.488,0.059,0,23.616,0.023,46.3,-0.108,0.441,0.042,0
1,1899.62,1465.27,1,25.579,0.037,29.1,-0.09,0.075,0.007,0,23.541,0.024,44.8,-0.088,0.017,0.007,0
1,1692.99,1539.01,1,24.412,0.022,48.4,-0.133,0.117,0.028,0,24.212,0.036,30.1,-0.15,0.097,0.063,0
1,3469.58,416.63,1,25.245,0.028,38.9,-0.017,0.128,0.001,0,23.715,0.024,45.4,-0.011,0.069,0.001,0
1,1788.01,1285.55,1,25.439,0.033,33.0,-0.035,0.177,0.032,0,23.6,0.024,45.7,-0.005,0.065,0.038,0
1,2101.63,2011.26,1,24.754,0.047,23.2,-0.029,0.234,0.003,0,23.927,0.054,20.0,0.073,0.238,0.014,0
1,2552.24,1998.88,1,25.571,0.066,16.4,-0.076,1.085,0.058,0,23.584,0.039,27.6,-0.048,0.471,0.036,0
1,2472.23,2011.01,1,25.46,0.065,16.8,-0.284,0.113,0.075,0,23.597,0.041,26.3,-0.153,0.204,0.102,0
1,1966.92,1808.67,1,25.825,0.072,15.1,-0.003,0.552,0.187,0,23.641,0.027,39.7,-0.037,0.297,0.171,0
1,2376.02,2007.23,1,25.609,0.075,14.5,-0.096,0.277,0.106,0,23.602,0.043,25.4,-0.049,0.252,0.061,0
1,2464.29,1976.12,1,25.25,0.04,27.2,-0.096,-0.039,0.237,0,23.642,0.031,35.2,-0.072,0.064,0.25,0
1,1989.1,1289.82,1,25.396,0.033,33.0,0.008,0.107,0.021,0,23.616,0.024,45.1,0.014,0.215,0.024,0
1,2403.88,1689.75,1,25.416,0.038,28.8,-0.001,0.208,0.174,0,23.617,0.026,41.1,-0.012,0.08,0.178,0
1,2084.56,1580.22,1,25.632,0.04,26.8,-0.037,0.15,0.11,0,23.533,0.025,44.3,-0.013,0.049,0.089,0
1,2331.73,1902.01,1,25.567,0.048,22.7,-0.14,0.132,0.131,0,23.602,0.028,38.5,-0.12,0.06,0.093,0
1,1781.52,2021.01,1,25.398,0.055,19.9,0.021,0.594,0.033,0,23.611,0.038,28.4,0.047,0.618,0.057,0
1,2394.39,1777.52,1,25.762,0.048,22.4,-0.07,1.217,0.432,0,23.52,0.027,40.7,-0.051,0.34,0.365,0
1,1994.16,1932.12,1,25.491,0.045,24.1,-0.112,0.267,0.238,0,23.592,0.029,37.1,-0.011,0.379,0.224,0
1,2744.44,2027.01,1,24.281,0.034,32.3,0.028,0.169,0.02,0,24.664,0.075,14.4,-0.352,0.313,0.129,0
1,2095.52,2045.99,1,25.489,0.067,16.2,-0.127,0.205,0.115,1,23.617,0.044,24.9,-0.188,0.271,0.037,1
1,1967.69,1723.86,1,27.643,0.193,5.6,-0.786,0.456,0.161,0,24.788,0.063,17.2,0.106,0.11,0.17,2
1,3076.74,561.31,1,25.228,0.028,39.0,-0.024,0.053,0.001,0,23.741,0.024,45.7,-0.043,0.065,0.001,0
1,2573.98,2000.18,1,24.763,0.043,25.0,-0.094,0.368,0.046,0,23.959,0.051,21.4,-0.113,0.397,0.218,0
1,1622.48,1957.62,1,25.945,0.048,22.6,-0.053,0.523,0.114,0,23.499,0.024,46.2,-0.035,0.185,0.072,0
1,3838.53,507.73,1,25.54,0.031,34.6,-0.085,0.06,0.004,0,23.632,0.022,48.6,-0.006,0.1,0.006,0
1,1741.13,2045.26,1,25.255,0.047,23.0,-0.241,0.229,0.015,1,23.66,0.037,29.5,-0.189,0.152,0.016,1
